"counts","sp","ia.ind","il.ind","mi.ind","oh.ind","year.cov","week.cov","site.cov","county.cov","survey.cov","data.set"
0,"Least Skipper",0,1,0,0,10,1,364,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,10,1,380,14,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,10,1,387,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,10,1,391,7,0,"Illinois"
0,"Least Skipper",0,0,1,0,10,1,394,31,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,399,44,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,405,44,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,406,32,0,"Michigan"
0,"Least Skipper",0,1,0,0,10,1,415,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,10,1,417,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,10,1,422,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,10,1,423,38,0,"Illinois"
0,"Least Skipper",0,0,1,0,10,1,431,37,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,436,92,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,441,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,443,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,449,95,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,450,95,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,471,86,0,"Michigan"
1,"Least Skipper",0,0,1,0,10,1,472,73,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,509,74,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,510,72,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,511,101,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,515,81,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,526,84,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,531,100,0,"Michigan"
0,"Least Skipper",0,0,1,0,10,1,532,101,0,"Michigan"
0,"Least Skipper",1,0,0,0,1,2,112,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,1,2,114,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,1,2,115,51,0,"Iowa"
0,"Least Skipper",0,1,0,0,1,2,170,14,0,"Illinois"
3,"Least Skipper",0,1,0,0,1,2,171,14,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,184,7,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,189,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,196,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,197,21,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,203,15,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,208,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,209,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,210,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,212,7,0,"Illinois"
2,"Least Skipper",0,1,0,0,1,2,223,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,246,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,270,19,0,"Illinois"
6,"Least Skipper",0,1,0,0,1,2,277,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,283,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,284,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,298,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,307,10,0,"Illinois"
2,"Least Skipper",0,1,0,0,1,2,308,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,326,10,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,331,7,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,332,7,0.693147180559945,"Illinois"
1,"Least Skipper",0,1,0,0,1,2,337,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,347,7,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,350,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,363,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,372,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,375,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,377,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,414,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,418,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,1,2,423,38,0,"Illinois"
0,"Least Skipper",1,0,0,0,2,2,126,49,0,"Iowa"
0,"Least Skipper",0,1,0,0,2,2,166,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,168,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,169,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,171,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,181,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,184,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,189,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,191,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,200,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,201,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,203,15,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,204,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,209,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,227,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,252,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,266,7,0,"Illinois"
3,"Least Skipper",0,1,0,0,2,2,277,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,325,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,332,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,337,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,368,7,0,"Illinois"
1,"Least Skipper",0,1,0,0,2,2,369,10,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,2,2,375,10,0,"Illinois"
3,"Least Skipper",0,1,0,0,2,2,418,38,0,"Illinois"
0,"Least Skipper",1,0,0,0,3,2,112,66,0,"Iowa"
1,"Least Skipper",0,1,0,0,3,2,166,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,171,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,177,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,182,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,189,10,0,"Illinois"
3,"Least Skipper",0,1,0,0,3,2,190,12,0,"Illinois"
3,"Least Skipper",0,1,0,0,3,2,195,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,197,21,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,204,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,209,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,210,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,211,25,0,"Illinois"
1,"Least Skipper",0,1,0,0,3,2,227,14,1.09861228866811,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,237,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,240,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,243,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,248,7,0,"Illinois"
3,"Least Skipper",0,1,0,0,3,2,255,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,256,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,259,7,0,"Illinois"
5,"Least Skipper",0,1,0,0,3,2,269,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,272,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,276,7,0,"Illinois"
4,"Least Skipper",0,1,0,0,3,2,278,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,283,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,332,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,337,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,361,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,362,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,368,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,3,2,375,10,0.693147180559945,"Illinois"
4,"Least Skipper",0,1,0,0,3,2,418,38,0,"Illinois"
0,"Least Skipper",1,0,0,0,4,2,112,66,0,"Iowa"
1,"Least Skipper",0,1,0,0,4,2,167,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,189,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,196,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,197,21,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,203,15,0,"Illinois"
2,"Least Skipper",0,1,0,0,4,2,211,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,226,14,0,"Illinois"
10,"Least Skipper",0,1,0,0,4,2,228,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,239,10,0,"Illinois"
4,"Least Skipper",0,1,0,0,4,2,249,7,0,"Illinois"
2,"Least Skipper",0,1,0,0,4,2,264,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,265,7,0,"Illinois"
1,"Least Skipper",0,1,0,0,4,2,270,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,274,24,0,"Illinois"
1,"Least Skipper",0,1,0,0,4,2,334,5,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,337,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,361,7,0,"Illinois"
1,"Least Skipper",0,1,0,0,4,2,369,10,0,"Illinois"
4,"Least Skipper",0,1,0,0,4,2,414,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,417,42,0,"Illinois"
2,"Least Skipper",0,1,0,0,4,2,418,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,4,2,421,42,0,"Illinois"
10,"Least Skipper",0,1,0,0,4,2,423,38,0,"Illinois"
0,"Least Skipper",0,0,1,0,4,2,463,87,0,"Michigan"
0,"Least Skipper",0,0,1,0,4,2,484,100,0,"Michigan"
0,"Least Skipper",0,1,0,0,4,2,663,154,0,"Illinois"
0,"Least Skipper",1,0,0,0,5,2,112,66,0.693147180559945,"Iowa"
0,"Least Skipper",1,0,0,0,5,2,114,66,0,"Iowa"
1,"Least Skipper",1,0,0,0,5,2,116,60,0,"Iowa"
0,"Least Skipper",1,0,0,0,5,2,126,49,0,"Iowa"
1,"Least Skipper",0,1,0,0,5,2,165,14,0,"Illinois"
4,"Least Skipper",0,1,0,0,5,2,167,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,169,25,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,175,12,0,"Illinois"
24,"Least Skipper",0,1,0,0,5,2,190,12,0,"Illinois"
13,"Least Skipper",0,1,0,0,5,2,196,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,204,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,209,10,0,"Illinois"
2,"Least Skipper",0,1,0,0,5,2,211,25,0,"Illinois"
27,"Least Skipper",0,1,0,0,5,2,221,10,0,"Illinois"
2,"Least Skipper",0,1,0,0,5,2,227,14,0.693147180559945,"Illinois"
1,"Least Skipper",0,1,0,0,5,2,230,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,232,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,233,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,237,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,242,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,248,7,0,"Illinois"
4,"Least Skipper",0,1,0,0,5,2,249,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,256,14,0,"Illinois"
8,"Least Skipper",0,1,0,0,5,2,264,10,0,"Illinois"
3,"Least Skipper",0,1,0,0,5,2,265,7,0,"Illinois"
2,"Least Skipper",0,1,0,0,5,2,266,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,270,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,274,24,0,"Illinois"
2,"Least Skipper",0,1,0,0,5,2,278,10,0,"Illinois"
3,"Least Skipper",0,1,0,0,5,2,279,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,281,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,282,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,295,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,313,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,314,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,330,7,0,"Illinois"
2,"Least Skipper",0,1,0,0,5,2,331,7,0,"Illinois"
3,"Least Skipper",0,1,0,0,5,2,337,7,0,"Illinois"
3,"Least Skipper",0,1,0,0,5,2,377,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,411,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,414,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,417,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,422,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,5,2,423,38,0,"Illinois"
0,"Least Skipper",0,0,1,0,5,2,440,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,5,2,451,100,0,"Michigan"
0,"Least Skipper",0,0,1,0,5,2,453,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,5,2,499,100,0,"Michigan"
0,"Least Skipper",1,0,0,0,6,2,126,49,0,"Iowa"
0,"Least Skipper",0,1,0,0,6,2,171,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,172,5,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,177,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,179,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,196,12,0,"Illinois"
2,"Least Skipper",0,1,0,0,6,2,198,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,204,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,209,10,0,"Illinois"
1,"Least Skipper",0,1,0,0,6,2,211,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,217,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,219,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,227,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,233,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,235,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,239,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,240,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,243,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,244,15,0,"Illinois"
4,"Least Skipper",0,1,0,0,6,2,249,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,251,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,256,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,259,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,268,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,269,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,270,19,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,272,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,275,19,0,"Illinois"
1,"Least Skipper",0,1,0,0,6,2,279,10,0,"Illinois"
3,"Least Skipper",0,1,0,0,6,2,282,10,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,283,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,284,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,285,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,313,7,0,"Illinois"
4,"Least Skipper",0,1,0,0,6,2,337,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,361,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,411,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,412,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,413,42,0,"Illinois"
1,"Least Skipper",0,1,0,0,6,2,414,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,422,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,6,2,423,38,0,"Illinois"
0,"Least Skipper",0,0,1,0,6,2,440,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,6,2,441,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,6,2,451,100,0,"Michigan"
0,"Least Skipper",0,0,1,0,6,2,458,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,6,2,490,71,0,"Michigan"
0,"Least Skipper",0,1,0,0,6,2,663,154,0,"Illinois"
0,"Least Skipper",1,0,0,0,7,2,112,66,0.693147180559945,"Iowa"
0,"Least Skipper",1,0,0,0,7,2,114,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,7,2,121,64,0,"Iowa"
0,"Least Skipper",1,0,0,0,7,2,122,66,0,"Iowa"
4,"Least Skipper",0,1,0,0,7,2,171,14,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,172,5,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,177,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,195,19,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,196,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,202,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,211,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,225,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,239,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,240,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,243,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,246,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,251,7,0,"Illinois"
1,"Least Skipper",0,1,0,0,7,2,253,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,264,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,265,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,268,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,269,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,272,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,276,7,0,"Illinois"
2,"Least Skipper",0,1,0,0,7,2,279,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,293,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,313,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,316,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,319,27,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,410,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,412,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,414,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,416,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,417,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,418,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,7,2,423,38,0,"Illinois"
0,"Least Skipper",0,0,1,0,7,2,440,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,443,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,444,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,449,95,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,450,95,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,451,100,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,454,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,456,86,0.693147180559945,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,462,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,484,100,0,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,487,87,0,"Michigan"
1,"Least Skipper",0,0,1,0,7,2,488,86,1.09861228866811,"Michigan"
0,"Least Skipper",0,0,1,0,7,2,496,83,0,"Michigan"
0,"Least Skipper",1,0,0,0,8,2,122,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,8,2,124,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,8,2,126,49,0,"Iowa"
0,"Least Skipper",1,0,0,0,8,2,129,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,8,2,133,64,0,"Iowa"
0,"Least Skipper",0,1,0,0,8,2,165,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,167,7,0,"Illinois"
4,"Least Skipper",0,1,0,0,8,2,173,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,189,10,0,"Illinois"
1,"Least Skipper",0,1,0,0,8,2,195,19,0,"Illinois"
1,"Least Skipper",0,1,0,0,8,2,211,25,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,219,19,0,"Illinois"
3,"Least Skipper",0,1,0,0,8,2,221,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,227,14,0.693147180559945,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,236,25,0,"Illinois"
4,"Least Skipper",0,1,0,0,8,2,238,7,0,"Illinois"
2,"Least Skipper",0,1,0,0,8,2,249,7,0,"Illinois"
3,"Least Skipper",0,1,0,0,8,2,253,10,0,"Illinois"
1,"Least Skipper",0,1,0,0,8,2,256,14,0,"Illinois"
1,"Least Skipper",0,1,0,0,8,2,264,10,0,"Illinois"
1,"Least Skipper",0,1,0,0,8,2,265,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,266,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,268,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,272,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,279,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,291,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,293,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,314,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,315,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,320,14,0,"Illinois"
1,"Least Skipper",0,1,0,0,8,2,327,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,329,26,0.693147180559945,"Illinois"
1,"Least Skipper",0,1,0,0,8,2,333,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,364,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,410,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,414,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,415,42,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,419,36,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,423,38,0,"Illinois"
0,"Least Skipper",0,1,0,0,8,2,425,36,0,"Illinois"
0,"Least Skipper",0,0,1,0,8,2,428,37,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,443,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,444,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,452,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,454,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,456,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,462,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,483,87,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,490,71,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,496,83,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,504,101,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,506,86,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,507,74,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,508,74,0,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,517,87,0.693147180559945,"Michigan"
0,"Least Skipper",0,0,1,0,8,2,521,81,0,"Michigan"
0,"Least Skipper",1,0,0,0,9,2,87,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,90,57,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,112,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,117,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,122,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,126,49,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,127,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,130,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,131,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,132,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,135,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,136,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,137,67,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,138,67,0,"Iowa"
1,"Least Skipper",1,0,0,0,9,2,143,66,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,144,61,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,145,47,0,"Iowa"
0,"Least Skipper",1,0,0,0,9,2,146,66,0,"Iowa"
0,"Least Skipper",0,1,0,0,9,2,167,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,177,7,0,"Illinois"
1,"Least Skipper",0,1,0,0,9,2,196,12,0,"Illinois"
1,"Least Skipper",0,1,0,0,9,2,198,12,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,211,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,215,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,225,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,227,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,237,25,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,239,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,240,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,243,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,250,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,251,7,0,"Illinois"
3,"Least Skipper",0,1,0,0,9,2,253,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,256,14,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,260,9,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,263,7,0,"Illinois"
5,"Least Skipper",0,1,0,0,9,2,264,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,265,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,266,7,0,"Illinois"
1,"Least Skipper",0,1,0,0,9,2,272,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,275,19,0,"Illinois"
9,"Least Skipper",0,1,0,0,9,2,279,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,282,10,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,284,7,0,"Illinois"
0,"Least Skipper",0,1,0,0,9,2,285,19,0,"Illinois"
